,tag,new_tag
3962,OtherComprehensiveIncomeLossNetOfTax,"('TotalOtherIncomeExpensesNet', 4)"
3963,DividendsAndDividendEquivalentsDeclaredOnCommonStockAndRestrictedStockUnits,"('PreferredStockAndOtherAdjustments', 4)"
3964,DividendsAndDividendEquivalentsDeclaredOnCommonStockAndRestrictedStockUnits,"('PreferredStockAndOtherAdjustments', 4)"
3965,DividendsAndDividendEquivalentsDeclaredOnCommonStockAndRestrictedStockUnits,"('PreferredStockAndOtherAdjustments', 4)"
3966,NetIncomeLoss,"('NetOperatingIncomeLoss', 4)"
3967,NetIncomeLoss,"('NetOperatingIncomeLoss', 4)"
3968,NetIncomeLoss,"('NetOperatingIncomeLoss', 4)"
3969,StockRepurchasedAndRetiredDuringPeriodValue,"('PreferredStockAndOtherAdjustments', 2)"
3970,StockRepurchasedAndRetiredDuringPeriodValue,"('PreferredStockAndOtherAdjustments', 2)"
3971,StockRepurchasedAndRetiredDuringPeriodValue,"('PreferredStockAndOtherAdjustments', 2)"
3972,StockholdersEquity,"('TotalStockholdersEquity', 4)"
3973,StockholdersEquity,"('TotalStockholdersEquity', 4)"
3974,StockholdersEquity,"('TotalStockholdersEquity', 4)"
3975,StockholdersEquity,"('TotalStockholdersEquity', 4)"
3976,UpfrontPaymentUnderAcceleratedShareRepurchaseProgram,"('NetIncomeApplicableToCommonShare', 1)"
3977,StockRepurchasedAndRetiredDuringPeriodShares,"('RedeemablePreferredStockShares', 3)"
3978,AcceleratedShareRepurchasesFinalPricePaidPerShare,"('NetIncomeApplicableToCommonShare', 2)"
3979,DebtInstrumentInterestRateEffectivePercentageRateRangeMaximum,"('OtherMinorityInterest', 2)"
3980,DebtInstrumentInterestRateEffectivePercentageRateRangeMaximum,"('OtherMinorityInterest', 2)"
3981,DebtInstrumentInterestRateEffectivePercentageRateRangeMinimum,"('OtherMinorityInterest', 2)"
3982,DebtInstrumentInterestRateEffectivePercentageRateRangeMinimum,"('OtherMinorityInterest', 2)"
3983,SeniorNotes,"('GrossProfit', 1)"
3984,SeniorNotes,"('GrossProfit', 1)"
3985,AvailableForSaleSecuritiesCurrent,"('CurrentLiabilitiesTotal', 2)"
3986,AvailableForSaleSecuritiesCurrent,"('CurrentLiabilitiesTotal', 2)"
3987,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,"('IncomeBeforeTax', 3)"
3988,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,"('IncomeBeforeTax', 3)"
3989,AvailableForSaleSecuritiesAmortizedCost,"('ResearchAndDevelopmentCost', 1)"
3990,AvailableForSaleSecuritiesAmortizedCost,"('ResearchAndDevelopmentCost', 1)"
3991,CashAndCashEquivalentsAtCarryingValue,"('CostsSellingAndAdministrativeExpenses', 2)"
3992,CashAndCashEquivalentsAtCarryingValue,"('CostsSellingAndAdministrativeExpenses', 2)"
3993,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,"('IncomeBeforeTax', 3)"
3994,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,"('IncomeBeforeTax', 3)"
3995,AvailableForSaleSecurities,"('NetIncomeFromContinuingOps', 1)"
3996,AvailableForSaleSecurities,"('NetIncomeFromContinuingOps', 1)"
3997,AvailableForSaleSecuritiesNoncurrent,"('TotalOtherLiabilitiesNoncurrent', 2)"
3998,AvailableForSaleSecuritiesNoncurrent,"('TotalOtherLiabilitiesNoncurrent', 2)"
3999,PropertyPlantAndEquipmentGross,"('PropertyPlantAndEquipmentTotal', 7)"
4000,PropertyPlantAndEquipmentGross,"('PropertyPlantAndEquipmentTotal', 7)"
4001,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesBeforeTax,"('TOTALCURRENTLIABILITIES', 8)"
4002,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesBeforeTax,"('TOTALCURRENTLIABILITIES', 8)"
4003,SalesRevenueNet,"('TotalCostOfRevenueAndOperatingExpenses', 2)"
4004,SalesRevenueNet,"('TotalCostOfRevenueAndOperatingExpenses', 2)"
4005,SalesRevenueNet,"('TotalCostOfRevenueAndOperatingExpenses', 2)"
4006,DebtInstrumentInterestRateEffectivePercentage,"('OtherMinorityInterest', 2)"
4007,DebtInstrumentInterestRateEffectivePercentage,"('OtherMinorityInterest', 2)"
4008,SeniorNotes,"('GrossProfit', 1)"
4009,SeniorNotes,"('GrossProfit', 1)"
4010,DebtInstrumentInterestRateEffectivePercentage,"('OtherMinorityInterest', 2)"
4011,DebtInstrumentInterestRateEffectivePercentage,"('OtherMinorityInterest', 2)"
4012,SeniorNotes,"('GrossProfit', 1)"
4013,SeniorNotes,"('GrossProfit', 1)"
4014,DebtInstrumentInterestRateStatedPercentage,"('OtherMinorityInterest', 2)"
4015,AvailableForSaleSecuritiesCurrent,"('CurrentLiabilitiesTotal', 2)"
4016,AvailableForSaleSecuritiesCurrent,"('CurrentLiabilitiesTotal', 2)"
4017,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,"('IncomeBeforeTax', 3)"
4018,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,"('IncomeBeforeTax', 3)"
4019,AvailableForSaleSecuritiesAmortizedCost,"('ResearchAndDevelopmentCost', 1)"
4020,AvailableForSaleSecuritiesAmortizedCost,"('ResearchAndDevelopmentCost', 1)"
4021,CashAndCashEquivalentsAtCarryingValue,"('CostsSellingAndAdministrativeExpenses', 2)"
4022,CashAndCashEquivalentsAtCarryingValue,"('CostsSellingAndAdministrativeExpenses', 2)"
4023,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,"('IncomeBeforeTax', 3)"
4024,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,"('IncomeBeforeTax', 3)"
4025,AvailableForSaleSecurities,"('NetIncomeFromContinuingOps', 1)"
4026,AvailableForSaleSecurities,"('NetIncomeFromContinuingOps', 1)"
4027,AvailableForSaleSecuritiesNoncurrent,"('TotalOtherLiabilitiesNoncurrent', 2)"
4028,AvailableForSaleSecuritiesNoncurrent,"('TotalOtherLiabilitiesNoncurrent', 2)"
4029,DerivativeFairValueOfDerivativeLiability,"('DeferredLongTermLiabilityCharges', 2)"
4030,DerivativeFairValueOfDerivativeLiability,"('DeferredLongTermLiabilityCharges', 2)"
4031,AvailableForSaleSecuritiesCurrent,"('CurrentLiabilitiesTotal', 2)"
4032,AvailableForSaleSecuritiesCurrent,"('CurrentLiabilitiesTotal', 2)"
4033,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,"('IncomeBeforeTax', 3)"
4034,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,"('IncomeBeforeTax', 3)"
4035,AvailableForSaleSecuritiesAmortizedCost,"('ResearchAndDevelopmentCost', 1)"
4036,AvailableForSaleSecuritiesAmortizedCost,"('ResearchAndDevelopmentCost', 1)"
4037,CashAndCashEquivalentsAtCarryingValue,"('CostsSellingAndAdministrativeExpenses', 2)"
4038,CashAndCashEquivalentsAtCarryingValue,"('CostsSellingAndAdministrativeExpenses', 2)"
4039,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,"('IncomeBeforeTax', 3)"
4040,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,"('IncomeBeforeTax', 3)"
4041,AvailableForSaleSecurities,"('NetIncomeFromContinuingOps', 1)"
4042,AvailableForSaleSecurities,"('NetIncomeFromContinuingOps', 1)"
4043,AvailableForSaleSecuritiesNoncurrent,"('TotalOtherLiabilitiesNoncurrent', 2)"
4044,AvailableForSaleSecuritiesNoncurrent,"('TotalOtherLiabilitiesNoncurrent', 2)"
4045,DebtInstrumentInterestRateEffectivePercentage,"('OtherMinorityInterest', 2)"
4046,DebtInstrumentInterestRateEffectivePercentage,"('OtherMinorityInterest', 2)"
4047,SeniorNotes,"('GrossProfit', 1)"
4048,SeniorNotes,"('GrossProfit', 1)"
4049,DebtInstrumentInterestRateStatedPercentage,"('OtherMinorityInterest', 2)"
4050,DebtInstrumentInterestRateEffectivePercentage,"('OtherMinorityInterest', 2)"
4051,DebtInstrumentInterestRateEffectivePercentage,"('OtherMinorityInterest', 2)"
4052,SeniorNotes,"('GrossProfit', 1)"
4053,SeniorNotes,"('GrossProfit', 1)"
4054,DebtInstrumentInterestRateStatedPercentage,"('OtherMinorityInterest', 2)"
4055,DebtInstrumentInterestRateEffectivePercentage,"('OtherMinorityInterest', 2)"
4056,DebtInstrumentInterestRateEffectivePercentage,"('OtherMinorityInterest', 2)"
4057,SeniorNotes,"('GrossProfit', 1)"
4058,SeniorNotes,"('GrossProfit', 1)"
4059,DebtInstrumentInterestRateStatedPercentage,"('OtherMinorityInterest', 2)"
4060,DerivativeNotionalAmount,"('TotalOtherIncomeExpenses', 1)"
4061,DerivativeNotionalAmount,"('TotalOtherIncomeExpenses', 1)"
4062,CreditRiskAmountOfForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstruments,"('EffectOfAccountingChanges', 1)"
4063,CreditRiskAmountOfForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstruments,"('EffectOfAccountingChanges', 1)"
4064,SalesRevenueNet,"('TotalCostOfRevenueAndOperatingExpenses', 2)"
4065,SalesRevenueNet,"('TotalCostOfRevenueAndOperatingExpenses', 2)"
4066,SalesRevenueNet,"('TotalCostOfRevenueAndOperatingExpenses', 2)"
4067,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,"('TotalIntangibleAssetsNet', 6)"
4068,BusinessCombinationConsiderationTransferred1,"('NetIncomeApplicableToCommonShare', 0)"
4069,RepaymentsOfAssumedDebt,"('EffectOfAccountingChanges', 1)"
4070,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,"('Liabilities', 4)"
4071,GoodwillAcquiredDuringPeriod,"('NegativeGoodwill', 2)"
4072,AvailableForSaleSecuritiesCurrent,"('CurrentLiabilitiesTotal', 2)"
4073,AvailableForSaleSecuritiesCurrent,"('CurrentLiabilitiesTotal', 2)"
4074,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,"('IncomeBeforeTax', 3)"
4075,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,"('IncomeBeforeTax', 3)"
4076,AvailableForSaleSecuritiesAmortizedCost,"('ResearchAndDevelopmentCost', 1)"
4077,AvailableForSaleSecuritiesAmortizedCost,"('ResearchAndDevelopmentCost', 1)"
4078,CashAndCashEquivalentsAtCarryingValue,"('CostsSellingAndAdministrativeExpenses', 2)"
4079,CashAndCashEquivalentsAtCarryingValue,"('CostsSellingAndAdministrativeExpenses', 2)"
4080,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,"('IncomeBeforeTax', 3)"
4081,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,"('IncomeBeforeTax', 3)"
4082,AvailableForSaleSecurities,"('NetIncomeFromContinuingOps', 1)"
4083,AvailableForSaleSecurities,"('NetIncomeFromContinuingOps', 1)"
4084,AvailableForSaleSecuritiesNoncurrent,"('TotalOtherLiabilitiesNoncurrent', 2)"
4085,AvailableForSaleSecuritiesNoncurrent,"('TotalOtherLiabilitiesNoncurrent', 2)"
4086,AvailableForSaleSecuritiesCurrent,"('CurrentLiabilitiesTotal', 2)"
4087,AvailableForSaleSecuritiesCurrent,"('CurrentLiabilitiesTotal', 2)"
4088,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,"('IncomeBeforeTax', 3)"
4089,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,"('IncomeBeforeTax', 3)"
4090,AvailableForSaleSecuritiesAmortizedCost,"('ResearchAndDevelopmentCost', 1)"
4091,AvailableForSaleSecuritiesAmortizedCost,"('ResearchAndDevelopmentCost', 1)"
4092,CashAndCashEquivalentsAtCarryingValue,"('CostsSellingAndAdministrativeExpenses', 2)"
4093,CashAndCashEquivalentsAtCarryingValue,"('CostsSellingAndAdministrativeExpenses', 2)"
4094,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,"('IncomeBeforeTax', 3)"
4095,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,"('IncomeBeforeTax', 3)"
4096,AvailableForSaleSecuritiesNoncurrent,"('TotalOtherLiabilitiesNoncurrent', 2)"
4097,AvailableForSaleSecuritiesNoncurrent,"('TotalOtherLiabilitiesNoncurrent', 2)"
4098,AvailableForSaleSecurities,"('NetIncomeFromContinuingOps', 1)"
4099,AvailableForSaleSecurities,"('NetIncomeFromContinuingOps', 1)"
4100,DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,"('TOTALCURRENTLIABILITIES', 6)"
4101,DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,"('TOTALCURRENTLIABILITIES', 6)"
4102,DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,"('TOTALCURRENTLIABILITIES', 6)"
4103,DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,"('TotalOtherIncomeExpensesNet', 4)"
4104,DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,"('TotalOtherIncomeExpensesNet', 4)"
4105,DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,"('TotalOtherIncomeExpensesNet', 4)"
4106,DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,"('TotalOtherIncomeExpensesNet', 4)"
4107,DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,"('TotalOtherIncomeExpensesNet', 4)"
4108,DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,"('TotalOtherIncomeExpensesNet', 4)"
4109,DerivativeFairValueOfDerivativeAsset,"('EffectOfAccountingChanges', 1)"
4110,DerivativeFairValueOfDerivativeAsset,"('EffectOfAccountingChanges', 1)"
4111,OperatingIncomeLoss,"('OperatingIncomeLoss', 10)"
4112,OperatingIncomeLoss,"('OperatingIncomeLoss', 10)"
4113,OperatingIncomeLoss,"('OperatingIncomeLoss', 10)"
4114,SalesRevenueNet,"('TotalCostOfRevenueAndOperatingExpenses', 2)"
4115,SalesRevenueNet,"('TotalCostOfRevenueAndOperatingExpenses', 2)"
4116,SalesRevenueNet,"('TotalCostOfRevenueAndOperatingExpenses', 2)"
4117,ConcentrationRiskPercentage1,"('EarningsBeforeInterestAndTax', 1)"
4118,ConcentrationRiskPercentage1,"('EarningsBeforeInterestAndTax', 1)"
4119,AvailableForSaleSecuritiesAmortizedCost,"('ResearchAndDevelopmentCost', 1)"
4120,AvailableForSaleSecuritiesAmortizedCost,"('ResearchAndDevelopmentCost', 1)"
4121,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,"('IncomeBeforeTax', 3)"
4122,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,"('IncomeBeforeTax', 3)"
4123,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,"('IncomeBeforeTax', 3)"
4124,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,"('IncomeBeforeTax', 3)"
4125,AvailableForSaleSecuritiesNoncurrent,"('TotalOtherLiabilitiesNoncurrent', 2)"
4126,AvailableForSaleSecuritiesNoncurrent,"('TotalOtherLiabilitiesNoncurrent', 2)"
4127,CashAndCashEquivalentsAtCarryingValue,"('CostsSellingAndAdministrativeExpenses', 2)"
4128,CashAndCashEquivalentsAtCarryingValue,"('CostsSellingAndAdministrativeExpenses', 2)"
4129,AvailableForSaleSecurities,"('NetIncomeFromContinuingOps', 1)"
4130,AvailableForSaleSecurities,"('NetIncomeFromContinuingOps', 1)"
4131,AvailableForSaleSecuritiesCurrent,"('CurrentLiabilitiesTotal', 2)"
4132,AvailableForSaleSecuritiesCurrent,"('CurrentLiabilitiesTotal', 2)"
4133,SeniorNotes,"('GrossProfit', 1)"
4134,SeniorNotes,"('GrossProfit', 1)"
4135,DebtInstrumentInterestRateStatedPercentage,"('OtherMinorityInterest', 2)"
4136,DebtInstrumentInterestRateStatedPercentage,"('OtherMinorityInterest', 2)"
4137,DebtInstrumentInterestRateEffectivePercentage,"('OtherMinorityInterest', 2)"
4138,DebtInstrumentInterestRateEffectivePercentage,"('OtherMinorityInterest', 2)"
4139,AvailableForSaleSecuritiesAmortizedCost,"('ResearchAndDevelopmentCost', 1)"
4140,AvailableForSaleSecuritiesAmortizedCost,"('ResearchAndDevelopmentCost', 1)"
4141,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,"('IncomeBeforeTax', 3)"
4142,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,"('IncomeBeforeTax', 3)"
4143,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,"('IncomeBeforeTax', 3)"
4144,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,"('IncomeBeforeTax', 3)"
4145,AvailableForSaleSecuritiesNoncurrent,"('TotalOtherLiabilitiesNoncurrent', 2)"
4146,AvailableForSaleSecuritiesNoncurrent,"('TotalOtherLiabilitiesNoncurrent', 2)"
4147,AvailableForSaleSecurities,"('NetIncomeFromContinuingOps', 1)"
4148,AvailableForSaleSecurities,"('NetIncomeFromContinuingOps', 1)"
4149,CashAndCashEquivalentsAtCarryingValue,"('CostsSellingAndAdministrativeExpenses', 2)"
4150,CashAndCashEquivalentsAtCarryingValue,"('CostsSellingAndAdministrativeExpenses', 2)"
4151,AvailableForSaleSecuritiesCurrent,"('CurrentLiabilitiesTotal', 2)"
4152,AvailableForSaleSecuritiesCurrent,"('CurrentLiabilitiesTotal', 2)"
4153,GainContingencyUnrecordedAmount,"('SellingAndAdministrativeExpense', 1)"
4154,ResultOfLegalProceedings,"('EffectOfAccountingChanges', 1)"
4155,DerivativeGainLossOnDerivativeNet,"('NetIncomeApplicableToCommonShares', 2)"
4156,DerivativeGainLossOnDerivativeNet,"('NetIncomeApplicableToCommonShares', 2)"
4157,DerivativeGainLossOnDerivativeNet,"('NetIncomeApplicableToCommonShares', 2)"
4158,DerivativeGainLossOnDerivativeNet,"('NetIncomeApplicableToCommonShares', 2)"
4159,ChangeInUnrealizedGainLossOnHedgedItemInFairValueHedge1,"('EffectOfAccountingChanges', 1)"
4160,ChangeInUnrealizedGainLossOnHedgedItemInFairValueHedge1,"('EffectOfAccountingChanges', 1)"
4161,ChangeInUnrealizedGainLossOnHedgedItemInFairValueHedge1,"('EffectOfAccountingChanges', 1)"
4162,ChangeInUnrealizedGainLossOnHedgedItemInFairValueHedge1,"('EffectOfAccountingChanges', 1)"
4163,SeniorNotes,"('GrossProfit', 1)"
4164,SeniorNotes,"('GrossProfit', 1)"
4165,DebtInstrumentInterestRateStatedPercentage,"('OtherMinorityInterest', 2)"
4166,DebtInstrumentInterestRateStatedPercentage,"('OtherMinorityInterest', 2)"
4167,DebtInstrumentInterestRateEffectivePercentage,"('OtherMinorityInterest', 2)"
4168,DebtInstrumentInterestRateEffectivePercentage,"('OtherMinorityInterest', 2)"
4169,AcceleratedShareRepurchasesFinalPricePaidPerShare,"('NetIncomeApplicableToCommonShare', 2)"
4170,UpfrontPaymentUnderAcceleratedShareRepurchaseProgram,"('NetIncomeApplicableToCommonShare', 1)"
4171,StockRepurchasedAndRetiredDuringPeriodShares,"('RedeemablePreferredStockShares', 3)"
4172,StockRepurchasedAndRetiredDuringPeriodShares,"('RedeemablePreferredStockShares', 3)"
4173,StockRepurchasedAndRetiredDuringPeriodShares,"('RedeemablePreferredStockShares', 3)"
4174,StockRepurchasedAndRetiredDuringPeriodShares,"('RedeemablePreferredStockShares', 3)"
4175,ConcentrationRiskPercentage1,"('EarningsBeforeInterestAndTax', 1)"
4176,ConcentrationRiskPercentage1,"('EarningsBeforeInterestAndTax', 1)"
4177,SeniorNotes,"('GrossProfit', 1)"
4178,SeniorNotes,"('GrossProfit', 1)"
4179,DebtInstrumentInterestRateEffectivePercentage,"('OtherMinorityInterest', 2)"
4180,DebtInstrumentInterestRateEffectivePercentage,"('OtherMinorityInterest', 2)"
4181,DebtInstrumentFaceAmount,"('TotalCurrentLongTermDebt', 2)"
4182,AvailableForSaleSecuritiesAmortizedCost,"('ResearchAndDevelopmentCost', 1)"
4183,AvailableForSaleSecuritiesAmortizedCost,"('ResearchAndDevelopmentCost', 1)"
4184,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,"('IncomeBeforeTax', 3)"
4185,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,"('IncomeBeforeTax', 3)"
4186,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,"('IncomeBeforeTax', 3)"
4187,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,"('IncomeBeforeTax', 3)"
4188,AvailableForSaleSecuritiesNoncurrent,"('TotalOtherLiabilitiesNoncurrent', 2)"
4189,AvailableForSaleSecuritiesNoncurrent,"('TotalOtherLiabilitiesNoncurrent', 2)"
4190,AvailableForSaleSecurities,"('NetIncomeFromContinuingOps', 1)"
4191,AvailableForSaleSecurities,"('NetIncomeFromContinuingOps', 1)"
4192,CashAndCashEquivalentsAtCarryingValue,"('CostsSellingAndAdministrativeExpenses', 2)"
4193,CashAndCashEquivalentsAtCarryingValue,"('CostsSellingAndAdministrativeExpenses', 2)"
4194,AvailableForSaleSecuritiesCurrent,"('CurrentLiabilitiesTotal', 2)"
4195,AvailableForSaleSecuritiesCurrent,"('CurrentLiabilitiesTotal', 2)"
4196,AllocatedShareBasedCompensationExpense,"('TotalIncomeTaxExpense', 2)"
4197,AllocatedShareBasedCompensationExpense,"('TotalIncomeTaxExpense', 2)"
4198,AllocatedShareBasedCompensationExpense,"('TotalIncomeTaxExpense', 2)"
4199,AllocatedShareBasedCompensationExpense,"('TotalIncomeTaxExpense', 2)"
4200,ConcentrationRiskPercentage1,"('EarningsBeforeInterestAndTax', 1)"
4201,ConcentrationRiskPercentage1,"('EarningsBeforeInterestAndTax', 1)"
4202,DerivativeFairValueOfDerivativeAsset,"('EffectOfAccountingChanges', 1)"
4203,DerivativeFairValueOfDerivativeAsset,"('EffectOfAccountingChanges', 1)"
4204,OtherOperatingIncomeExpenseNet,"('TotalOtherIncomeExpenseNet', 6)"
4205,OtherOperatingIncomeExpenseNet,"('TotalOtherIncomeExpenseNet', 6)"
4206,OtherOperatingIncomeExpenseNet,"('TotalOtherIncomeExpenseNet', 6)"
4207,OtherOperatingIncomeExpenseNet,"('TotalOtherIncomeExpenseNet', 6)"
4208,PropertyPlantAndEquipmentGross,"('PropertyPlantAndEquipmentTotal', 7)"
4209,PropertyPlantAndEquipmentGross,"('PropertyPlantAndEquipmentTotal', 7)"
